u,v,key,osmid,bridge,oneway,lanes,name,highway,reversed,length,ref,width,tunnel,access,maxspeed,junction,fid
3034029059,4548259300,0,299415030,,False,,金沙遗址路,tertiary,False,456.082,,,,,,,6327
3034029059,3034029065,0,587643290,,False,,金凤路,tertiary,True,283.203,,,,,,,6328
3034029062,4548259300,0,299415030,,False,,金沙遗址路,tertiary,True,12.307,,,,,,,6329
3034029062,432442519,0,785076457,,True,3,中环路青羊大道段,primary,False,280.275,,,,,,,6330
3034029062,3034029063,0,849670541,,False,,金沙遗址路,residential,False,213.209,,,,,,,6331
3034029063,432442974,0,463384307,,False,,锦屏路,residential,False,95.042,,,,,,,6332
3034029063,4586532060,0,463384307,,False,,锦屏路,residential,True,86.904,,,,,,,6333
3034029063,3034029062,0,849670541,,False,,金沙遗址路,residential,True,213.209,,,,,,,6334
3034029065,3034029046,0,299415031,,False,,金泽路,tertiary,False,485.229,,,,,,,6335
3034029065,3034029059,0,587643290,,False,,金凤路,tertiary,False,283.203,,,,,,,6336
3034029065,3541393459,0,"[987927080, 987927081, 587643290]",yes,False,,金凤路,tertiary,True,304.63100000000003,,,,,,,6337
3034029067,3034029046,0,299415031,,False,,金泽路,tertiary,True,333.10999999999996,,,,,,,6338
3034029067,8154091000,0,806460741,,True,,蜀辉路,tertiary,False,6.26,,,,,,,6339
3034029069,4106682235,0,299415032,,False,,金栖路,residential,False,152.126,,,,,,,6340
3034029069,3034029055,0,806460741,,True,,蜀辉路,tertiary,False,138.844,,,,,,,6341
3034029070,3034029054,0,37130857,,False,,蜀金路,tertiary,False,146.596,,,,,,,6342
3034029070,432442877,0,37130857,,False,,蜀金路,tertiary,True,152.813,,,,,,,6343
3034029070,4106682232,0,299415032,,False,,金栖路,residential,False,247.61,,,,,,,6344
3034029070,4106682235,0,299415032,,False,,金栖路,residential,True,171.39,,,,,,,6345
3034029071,4106682232,0,299415032,,False,,金栖路,residential,True,263.575,,,,,,,6346
3034029071,3034029051,0,587643290,,False,,金凤路,tertiary,False,156.859,,,,,,,6347
3034029071,3034029053,0,587643290,,False,,金凤路,tertiary,True,149.848,,,,,,,6348
3034029073,3034029074,0,299415033,,False,,蜀鑫路,tertiary,False,17.892,,,,,,,6349
3034029073,5733049608,0,299415033,,False,,蜀鑫路,tertiary,True,171.947,,,,,,,6350
3034029073,5733049589,0,815857343,,True,,金辉路,primary,False,447.356,,,,,,,6351
3034029074,3034029073,0,299415033,,False,,蜀鑫路,tertiary,True,17.892,,,,,,,6352
3034029074,3516890337,0,299415033,,False,,蜀鑫路,tertiary,False,314.502,,,,,,,6353
3034029074,7619715782,0,815857344,,True,,金辉路,primary,False,128.702,,,,,,,6354
3034040769,8151204126,0,37130803,,False,,蜀蓉路,tertiary,False,7.086,,,,,,,6355
3034040769,1500638653,0,463384316,,False,,五里墩路,tertiary,False,278.626,,,,,,,6356
3034040769,7813290644,0,463405569,,True,,营康西路,tertiary,False,195.243,,,,,,,6357
3034040770,1500638653,0,463384316,,False,,五里墩路,tertiary,True,260.343,,,,,,,6358
3034040770,6490214738,0,919971715,,True,,茶店子正街,tertiary,False,204.602,,,,,,,6359
3034040775,8150377045,0,587643297,,False,,蜀明路,tertiary,True,7.671,,,,,,,6360
3034040775,3034040782,0,587643298,,False,,育苗南路,tertiary,False,234.905,,,,,,,6361
3034040775,5613121536,0,587643299,,True,,育德路,tertiary,False,186.029,,,,,,,6362
3034040776,3034040777,0,587643302,,False,,育苗路,tertiary,False,212.832,,,,,,,6363
3034040776,8150377026,0,587643302,,False,,育苗路,tertiary,True,8.362,,,,,,,6364
3034040777,3034040776,0,587643302,,False,,育苗路,tertiary,True,212.832,,,,,,,6365
3034040777,3034040779,0,587643302,,False,,育苗路,tertiary,False,231.29399999999998,,,,,,,6366
3034040777,5613121525,0,587643306,,False,,育才路,residential,False,308.6,,,,,,,6367
3034040779,3034040777,0,587643302,,False,,育苗路,tertiary,True,231.29399999999998,,,,,,,6368
3034040779,3597820283,0,815868059,,True,,茶店子西街,tertiary,False,299.23199999999997,,,,,,,6369
3034040782,5613121539,0,299417413,,False,,育仁西路,tertiary,True,184.239,,,,,,,6370
3034040782,3034040775,0,587643298,,False,,育苗南路,tertiary,True,234.905,,,,,,,6371
3034040782,3034040783,0,587643301,,False,,育仁东路,residential,False,181.538,,,,,,,6372
3034040782,5613121406,0,587643302,,False,,育苗路,tertiary,False,199.948,,,,,,,6373
3034040783,3034040786,0,587643300,,False,,育英南路,residential,False,79.585,,,,,,,6374
3034040783,3034040784,0,587643300,,False,,育英南路,residential,True,240.947,,,,,,,6375
3034040783,3034040782,0,587643301,,False,,育仁东路,residential,True,181.538,,,,,,,6376
3034040784,8150377047,0,299417414,,False,,蜀明东巷,residential,True,8.636,,,,,,,6377
3034040784,3034040775,0,587643299,,True,,育德路,tertiary,False,239.861,,,,,,,6378
3034040784,3034040783,0,587643300,,False,,育英南路,residential,False,240.947,,,,,,,6379
3034040785,3034040776,0,529297806,,True,,育英路,tertiary,False,141.995,,,,,,,6380
3034040785,8150377028,0,587643300,,False,,育英南路,residential,True,7.779,,,,,,,6381
3034040786,8150377028,0,587643300,,False,,育英南路,residential,False,123.843,,,,,,,6382
3034040786,3034040783,0,587643300,,False,,育英南路,residential,True,79.585,,,,,,,6383
3034040786,432442560,0,299417415,,False,,育秀路,residential,False,216.966,,,,,,,6384
3034330074,5213237302,0,925480264,,True,2,红星路二段,primary,False,174.532,,,,,,,6385
3034330076,3562028080,0,299440756,,False,,北顺城街,residential,False,210.694,,,,,,,6386
3034330076,1156126849,0,567214045,,False,,望福街,residential,False,108.211,,,,,,,6387
3034330076,3034330079,0,567214045,,False,,望福街,residential,True,163.768,,,,,,,6388
3034330076,5213238595,0,574510769,,False,,东顺城中街,residential,False,173.753,,,,,,,6389
3034330077,3034330081,0,100286204,,True,,武城大街,secondary,False,144.754,,,,,,,6390
3034330077,6356151545,0,574510766,,False,,水东门街,residential,True,8.6,,,,,,,6391
3034330077,4414330243,0,574510768,,False,,中道街,residential,False,253.918,,,,,,,6392
3034330079,3034330076,0,567214045,,False,,望福街,residential,False,163.768,,,,,,,6393
3034330079,5514341253,0,567214045,,False,,望福街,residential,True,66.497,,,,,,,6394
3034330079,3562028073,0,299440757,,False,,天涯石南街,residential,False,212.39600000000002,,,,,,,6395
3034330081,3034330083,0,100286204,,True,,武城大街,secondary,False,80.963,,,,,,,6396
3034330081,5514341257,0,574510774,,False,,天涯石北街,residential,False,304.298,,,,,,,6397
3034330081,6356151546,0,574510774,,False,,天涯石北街,residential,True,9.11,,,,,,,6398
3034330083,1159132217,0,100286204,,True,,武城大街,secondary,False,155.996,,,,,,,6399
3034330083,6356151547,0,574510777,,False,,四圣祠南街,residential,True,7.314,,,,,,,6400
3034330083,2868588325,0,299440762,,False,,四圣祠北街,residential,False,277.148,,,,,,,6401
3034330084,6356151552,0,851728593,,True,,冻青树街,secondary,False,7.872,,,,,,,6402
3034330085,7944100837,0,299440759,,True,,岳府街,secondary,False,187.808,,,,,,,6403
3034330085,6356151551,0,299440760,,False,,隆兴街,residential,True,9.524,,,,,,,6404
3034330085,9024265151,0,576538061,,False,,竹林巷,tertiary,False,51.779,,,,,,,6405
3034330089,1159134910,0,299440763,,False,,祥和里,residential,True,677.723,,,,,,,6406
3034330089,1459000910,0,507152252,,True,2,一环路东三段,primary_link,False,70.843,,,,,,,6407
3034376760,2041532105,0,576653621,,False,,城隍庙街,tertiary,True,133.188,,,,,,,6408
3034376760,4903105800,0,576653626,,False,,东较场街,unclassified,False,206.335,,,,,,,6409
3034376760,1958204341,0,185262449,,False,,东较场街,unclassified,True,164.89499999999998,,,,,,,6410
3034376764,2534025680,0,246357184,,False,,青龙巷,unclassified,False,252.447,,,,,,,6411
3034376764,3614070503,0,246357184,,False,,青龙巷,unclassified,True,29.83,,,,,,,6412
3034376764,4154368798,0,299445196,,False,,王家塘街,tertiary,False,439.787,,,,,,,6413
3034376766,6303009799,0,267220335,,True,4,新华大道江汉路,primary,False,294.364,,,,,,,6414
3034376766,4548209353,0,299445197,,False,,,residential,True,14.636,,,,,,,6415
3034376766,3034376778,0,299445197,,False,,,residential,False,172.347,,,,,,,6416
3034376767,3034376778,0,299445197,,False,,,residential,True,151.289,,,,,,,6417
3034376767,3034376774,0,299445198,,False,,,residential,False,83.837,,,,,,,6418
3034376767,3034376775,0,299445198,,False,,,residential,True,75.45,,,,,,,6419
3034376772,3034376773,0,299445199,,False,,,residential,False,61.969,,,,,,,6420
3034376772,3034376775,0,299445198,,False,,,residential,False,51.393,,,,,,,6421
3034376772,3034376774,0,299445198,,False,,,residential,True,50.403000000000006,,,,,,,6422
3034376773,3034376772,0,299445199,,False,,,residential,True,61.969,,,,,,,6423
3034376774,3034376780,0,299445200,,False,,,residential,True,205.694,,,,,,,6424
3034376774,3034376772,0,299445198,,False,,,residential,False,50.403000000000006,,,,,,,6425
3034376774,3034376767,0,299445198,,False,,,residential,True,83.837,,,,,,,6426
3034376775,3034376767,0,299445198,,False,,,residential,False,75.45,,,,,,,6427
3034376775,3034376772,0,299445198,,False,,,residential,True,51.393,,,,,,,6428
3034376775,3034376778,0,299445201,,False,,,residential,False,650.629,,,,,,,6429
3034376778,3034376767,0,299445197,,False,,,residential,False,151.289,,,,,,,6430
3034376778,3034376766,0,299445197,,False,,,residential,True,172.347,,,,,,,6431
3034376778,3034376780,0,299445201,,False,,,residential,False,445.01300000000003,,,,,,,6432
3034376778,3034376775,0,299445201,,False,,,residential,True,650.629,,,,,,,6433
3034376780,3034376774,0,299445200,,False,,,residential,False,205.694,,,,,,,6434
3034376780,2843294275,0,299445200,,False,,,residential,True,142.218,,,,,,,6435
3034376780,3034376778,0,299445201,,False,,,residential,True,445.01300000000003,,,,,,,6436
3034393446,1153895609,0,844894006,,True,4,一环路西三段,primary,False,136.81799999999998,,,,,,,6437
3034393446,5535138530,0,"[844894003, 890791651, 890791653]",yes,True,4,抚琴西路跨线桥,primary,False,664.829,,,,,,,6438
3034393450,3034393451,0,299445732,,False,,枣子巷,residential,False,34.437,,,,,,,6439
3034393450,5588757854,0,584723993,,False,,,living_street,True,197.617,,,,,,,6440
3034393450,1159452242,0,299445732,,False,,枣子巷,residential,True,278.144,,,,,,,6441
3034393451,5588757839,0,100304930,,False,,青羊东一路,residential,False,103.274,,,,,,,6442
3034393451,3034393450,0,299445732,,False,,枣子巷,residential,True,34.437,,,,,,,6443
3034393451,1159461708,0,576684166,,False,,枣子巷,residential,False,275.731,,,,,,,6444
3034393455,3034393456,0,576684168,,False,,西安北路三巷,residential,False,105.254,,,,,,,6445
3034393455,1159461708,0,576684168,,False,,西安北路三巷,residential,True,151.57,,,,,,,6446
3034393455,7787729910,0,576684197,,False,,,unclassified,False,298.817,,,,,,,6447
3034393456,7787729912,0,576684168,,False,,西安北路三巷,residential,False,6.45,,,,,,,6448
3034393456,3034393455,0,576684168,,False,,西安北路三巷,residential,True,105.254,,,,,,,6449
3034393456,1156126797,0,576684194,,True,,西安北路,secondary,False,263.058,,,,,,,6450
3034393457,3614062279,0,352188735,,False,,商业街,residential,False,433.055,,,,,,,6451
3034393457,4548211398,0,576684165,,False,,实业街,residential,True,11.982,,,,,,,6452
3034393457,3579517899,0,806416278,,True,3,长顺中街,secondary,False,133.806,,,,,,,6453
3034393458,671591382,0,430222574,,True,3,花牌坊街,secondary,False,92.537,,,,,,,6454
3034393458,4548209327,0,"[299445736, 299445735]",,False,,,residential,"[False, True]",524.5600000000001,,,,,,,6455
3034393463,4548209327,0,299445736,,False,,,residential,False,11.343,,,,,,,6456
3034393463,5535137873,0,458896660,,True,3,一环路北一段,primary,False,56.075,,,,,,,6457
3034408997,5283966330,0,858513061,,False,,赤虎桥东路,residential,False,86.626,,,,,,,6458
3034408997,5482900718,0,858513061,,False,,赤虎桥东路,residential,True,47.714,,,,,,,6459
3034408997,2532971957,0,299446979,,False,2,羊子山路,residential,False,200.21800000000002,,,,,,,6460
3034408998,5213253181,0,409988941,,False,,西林路,tertiary,True,11.609,,,,,,,6461
3034408998,5283966330,0,858513061,,False,,赤虎桥东路,residential,True,65.764,,,,,,,6462
3034408998,1504232582,0,188101386,,True,3,昭觉寺南路,primary,False,553.298,,,,,,,6463
3034408999,5283966340,0,858513061,,False,,赤虎桥东路,residential,True,126.917,,,,,,,6464
3034408999,5482837458,0,299446980,,False,,洪山南路,residential,False,145.115,,,,,,,6465
3034408999,5482900718,0,858513061,,False,,赤虎桥东路,residential,False,66.42699999999999,,,,,,,6466
3034409010,2118910078,0,299446988,,False,2,洪山路,tertiary,False,227.326,,,,,,,6467
3034409010,5482900699,0,299446988,,False,2,洪山路,tertiary,True,48.996,,,,,,,6468
3034409010,3034409011,0,570290400,,False,,洪山北路,tertiary,True,288.499,,,,,,,6469
3034409010,3715895541,0,570290400,,False,,洪山北路,tertiary,False,214.91500000000002,,,,,,,6470
3034409011,3034409137,0,299446981,,False,,羊子山西路,tertiary,True,185.226,,,,,,,6471
3034409011,3034409010,0,570290400,,False,,洪山北路,tertiary,False,288.499,,,,,,,6472
3034409011,3034409012,0,570290400,,False,,洪山北路,tertiary,True,164.325,,,,,,,6473
3034409011,3034409016,0,299446981,,False,,羊子山西路,tertiary,False,258.19100000000003,,,,,,,6474
3034409012,3034409011,0,570290400,,False,,洪山北路,tertiary,False,164.325,,,,,,,6475
3034409012,5283966378,0,570290400,,False,,洪山北路,tertiary,True,13.778,,,,,,,6476
3034409012,1072698605,0,137129174,,True,3,中环路双荆路段,primary,False,321.245,中环路,,,,,,6477
3034409014,1504202385,0,137130751,,True,,v,tertiary,False,163.472,,,,,,,6478
3034409014,1504203218,0,299446981,,False,,羊子山西路,tertiary,False,7.625,,,,,,,6479
3034409016,2118910078,0,546821263,,False,,荆竹南路,tertiary,False,209.333,,,,,,,6480
3034409016,5283966372,0,546821263,,False,,荆竹南路,tertiary,True,125.432,,,,,,,6481
3034409016,3034409011,0,299446981,,False,,羊子山西路,tertiary,True,258.19100000000003,,,,,,,6482
3034409016,2118910086,0,572592933,,False,,双沙东路,tertiary,True,299.129,,,,,,,6483
3034409021,6050099382,0,299446984,,False,,荆翠西路,tertiary,False,212.968,,,,,,,6484
3034409021,6050099912,0,299446984,,False,,荆翠西路,tertiary,True,112.933,,,,,,,6485
3034409021,7810283573,0,920032546,,False,,荆竹坝路,residential,True,222.983,,,,,,,6486
3034409022,3034409136,0,299446984,,False,,荆翠西路,tertiary,False,309.933,,,,,,,6487
3034409022,8318574253,0,894919746,,True,,,tertiary,False,217.372,,,,,,,6488
3034409023,5323268681,0,299446984,,False,,荆翠西路,tertiary,True,48.61,,,,,,,6489
3034409023,7810283571,0,1011212905,,False,,荆翠南二街,residential,False,226.194,,,,,,,6490
3034409023,9329467372,0,1011212905,,False,,荆翠南二街,residential,True,37.457,,,,,,,6491
3034409024,1815728551,0,281243372,,True,,荆竹西路,secondary,False,424.049,,,,,,,6492
3034409024,3034409025,0,1011212905,,False,,荆翠南二街,residential,False,87.517,,,,,,,6493
3034409024,7810283571,0,1011212905,,False,,荆翠南二街,residential,True,12.39,,,,,,,6494
3034409025,5482837560,0,299446986,,False,,,residential,True,146.333,,,,,,,6495
3034409025,3034409024,0,1011212905,,False,,荆翠南二街,residential,True,87.517,,,,,,,6496
3034409025,7846162196,0,299446986,,False,,,residential,False,284.53800000000007,,,,,,,6497
3034409025,7846162188,0,570290400,,False,,洪山北路,tertiary,False,197.296,,,,,,,6498
3034409026,5482837560,0,299446986,,False,,,residential,False,190.071,,,,,,,6499
3034409026,2852215058,0,840873411,,False,,荆竹坝路,residential,False,85.628,,,,,,,6500
3034409026,5482837545,0,840873411,,False,,荆竹坝路,residential,True,129.355,,,,,,,6501
3034409135,3034409138,0,281243372,,True,,荆竹西路,secondary,False,68.148,,,,,,,6502
3034409135,8543455475,0,299446987,,False,,荆翠南三街,residential,False,10.737,,,,,,,6503
3034409136,6050099912,0,299446984,,False,,荆翠西路,tertiary,False,188.613,,,,,,,6504
3034409136,3034409022,0,299446984,,False,,荆翠西路,tertiary,True,309.933,,,,,,,6505
3034409136,8543455475,0,299446987,,False,,荆翠南三街,residential,True,222.729,,,,,,,6506
3034409137,2532972245,0,299446979,,False,2,羊子山路,residential,True,296.023,,,,,,,6507
3034409137,3034409011,0,299446981,,False,,羊子山西路,tertiary,False,185.226,,,,,,,6508
3034409137,1504206780,0,299446981,,False,,羊子山西路,tertiary,True,141.80599999999998,,,,,,,6509
3034409138,2852215058,0,281243372,,True,,荆竹西路,secondary,False,231.39,,,,,,,6510
3034409138,5482901753,0,299446990,,False,,荆顺路,residential,False,98.84,,,,,,,6511
3034409140,5482837549,0,570290399,,False,,荆竹坝路,residential,False,71.948,,,,,,,6512
3034409140,5482837542,0,570290399,,False,,荆竹坝路,residential,True,21.461,,,,,,,6513
3034409140,5482901751,0,299446990,,False,,荆顺路,residential,True,292.727,,,,,,,6514
3034409141,2852215057,0,281243371,,True,,东荆路,tertiary,False,292.667,,,,,,,6515
3034409141,6055853071,0,299446991,,False,,荆翠东路,tertiary,False,204.069,,,,,,,6516
3034409141,8543292154,0,299446991,,False,,荆翠东路,tertiary,True,10.64,,,,,,,6517
3034409142,6055853058,0,299446991,,False,,荆翠东路,tertiary,False,122.633,,,,,,,6518
3034409142,3034409145,0,299446991,,False,,荆翠东路,tertiary,True,281.717,,,,,,,6519
3034409142,6055853065,0,299446992,,False,,,tertiary,False,139.46,,,,,,,6520
3034409143,6055853058,0,299446991,,False,,荆翠东路,tertiary,True,128.919,,,,,,,6521
3034409143,4444112345,0,347928198,,True,,,secondary,False,223.596,,,,,,,6522
3034409144,5055911221,0,299446992,,False,,,tertiary,False,9.99,,,,,,,6523
3034409144,6055853065,0,299446992,,False,,,tertiary,True,155.592,,,,,,,6524
3034409144,7810283569,0,570406907,,True,,荆竹中路,secondary,False,319.616,,,,,,,6525
3034409145,3034409142,0,299446991,,False,,荆翠东路,tertiary,False,281.717,,,,,,,6526
3034409145,6055853213,0,299446991,,False,,荆翠东路,tertiary,True,9.567,,,,,,,6527
